image_path,pred_change_ratio,logit_change_ratio,inst_gt_sem_ratio,max_score_delta,sem_min,sem_max,sem_mean,sem_std,inst_min,inst_max,inst_mean,inst_std,dual_min,dual_max,dual_mean,dual_std
data/LoveDA/img_dir/val/2592.png,1.1444091796875e-05,0.13567598164081573,0.13567611575126648,8.084281262199511e-07,1.2402390225929594e-10,0.9999996423721313,0.35404664278030396,0.37101051211357117,0.0,0.7909954786300659,0.02534685842692852,0.11421788483858109,1.2402390225929594e-10,0.9999996423721313,0.35736706852912903,0.36806708574295044
data/LoveDA/img_dir/val/2593.png,0.0,0.15906743705272675,0.15914522111415863,0.0,1.6844534100890485e-10,0.999982476234436,0.40164634585380554,0.383341908454895,0.0,0.7107175588607788,0.06350423395633698,0.15907196700572968,9.060992844922566e-09,0.999982476234436,0.4054918885231018,0.3795522451400757
data/LoveDA/img_dir/val/2594.png,4.76837158203125e-06,0.10330309718847275,0.10337230563163757,7.840949365345296e-07,1.4083326727032386e-09,0.9999691247940063,0.3600984513759613,0.37514856457710266,0.0,0.8330070972442627,0.03473526984453201,0.13487128913402557,3.7193819935055217e-06,0.9999691247940063,0.3608003556728363,0.3745763897895813
data/LoveDA/img_dir/val/2595.png,3.814697265625e-06,0.07024683803319931,0.07080855220556259,1.0168128028453793e-07,7.93662282162072e-14,0.9999998807907104,0.44811850786209106,0.3938009738922119,0.0,0.9477387070655823,0.06814603507518768,0.16781625151634216,6.260100077204456e-11,0.9999998807907104,0.44858282804489136,0.3934487998485565
data/LoveDA/img_dir/val/2596.png,0.0,0.0,0.0,0.0,0.01087932102382183,0.9978664517402649,0.7150583863258362,0.22884157299995422,0.0,0.0,0.0,0.0,0.01087932102382183,0.9978664517402649,0.7150583863258362,0.22884157299995422
data/LoveDA/img_dir/val/2597.png,8.106231689453125e-05,0.18548721075057983,0.18587686121463776,2.5237582121917512e-06,1.4538292023099215e-26,1.0,0.3851516842842102,0.3576499819755554,0.0,0.9399718642234802,0.0544152557849884,0.18026046454906464,1.4538292023099215e-26,1.0,0.3863997757434845,0.3570711016654968
data/LoveDA/img_dir/val/2598.png,0.17168331146240234,0.1675383746623993,0.31508761644363403,0.00015009695198386908,1.7904625896820194e-37,1.0,0.13576439023017883,0.29996535181999207,0.0,0.8821216225624084,0.039303090423345566,0.16004396975040436,1.8282042168265846e-19,1.0,0.13594651222229004,0.29992198944091797
data/LoveDA/img_dir/val/2599.png,2.384185791015625e-05,0.03357492387294769,0.03635229542851448,2.3681941456743516e-06,2.9601716429782795e-22,1.0,0.42602068185806274,0.395658016204834,0.0,0.9335373044013977,0.0720527172088623,0.17701944708824158,2.9601716429782795e-22,1.0,0.42620939016342163,0.39551180601119995
data/LoveDA/img_dir/val/2600.png,3.147125244140625e-05,0.037915777415037155,0.03941958397626877,1.6001125686671003e-06,1.3809847633928368e-13,1.0,0.4855789542198181,0.4257841110229492,0.0,0.9412621259689331,0.06734246015548706,0.1678711175918579,1.2386537351360971e-09,1.0,0.4859326183795929,0.4255317747592926
data/LoveDA/img_dir/val/2601.png,0.0,0.0,0.0,0.0,0.001198429730720818,0.9999998807907104,0.5907561779022217,0.2673434615135193,0.0,0.0,0.0,0.0,0.001198429730720818,0.9999998807907104,0.5907561779022217,0.2673434615135193
data/LoveDA/img_dir/val/2602.png,0.0,0.0729379653930664,0.0730995461344719,0.0,1.0165842612153142e-09,0.9999954700469971,0.4472624659538269,0.3923148810863495,0.0,0.8455808758735657,0.023229116573929787,0.1021793931722641,2.1346698630964056e-08,0.9999954700469971,0.44760018587112427,0.3920183777809143
data/LoveDA/img_dir/val/2603.png,0.0,0.1389530748128891,0.13905484974384308,0.0,5.932728266988541e-13,1.0,0.5589467883110046,0.388131320476532,0.0,0.8727924823760986,0.005272596143186092,0.05990475416183472,1.3429862777414314e-09,1.0,0.5592329502105713,0.387788325548172
data/LoveDA/img_dir/val/2604.png,0.00018405914306640625,0.13238254189491272,0.13245365023612976,1.4194907635101117e-05,4.854200236926586e-17,0.999996542930603,0.41614073514938354,0.39464861154556274,0.0,0.9219532608985901,0.055785421282052994,0.18213334679603577,3.244861601636728e-10,0.999996542930603,0.41658827662467957,0.3942345976829529
data/LoveDA/img_dir/val/2605.png,1.9073486328125e-06,0.135543555021286,0.135543555021286,7.849149596950156e-08,5.836918947309255e-13,1.0,0.48013216257095337,0.42348867654800415,0.0,0.8999907374382019,0.006625232752412558,0.07083824276924133,5.836918947309255e-13,1.0,0.4807199239730835,0.42285001277923584
data/LoveDA/img_dir/val/2606.png,0.0,0.055841583758592606,0.05628708750009537,0.0,3.222262300733858e-12,1.0,0.4750911295413971,0.4161621332168579,0.0,0.694188117980957,0.004951733164489269,0.056394413113594055,1.8065757223517664e-10,1.0,0.4751555025577545,0.41609227657318115
data/LoveDA/img_dir/val/2607.png,9.5367431640625e-06,0.13136155903339386,0.1314133256673813,4.0798207123771135e-07,5.857203055903426e-10,0.9999997615814209,0.4413512647151947,0.40040016174316406,0.0,0.8835011720657349,0.01123743411153555,0.08631117641925812,3.814223159537278e-09,0.9999997615814209,0.4424571096897125,0.39929115772247314
data/LoveDA/img_dir/val/2608.png,0.0,0.0,0.0,0.0,0.00014602024748455733,0.9999204874038696,0.5661131739616394,0.39499402046203613,0.0,0.0,0.0,0.0,0.00014602024748455733,0.9999204874038696,0.5661131739616394,0.39499402046203613
data/LoveDA/img_dir/val/2609.png,0.0,0.07977131754159927,0.08008439838886261,0.0,3.5434780110144004e-10,0.9999971389770508,0.4587233066558838,0.3948006331920624,0.0,0.8443622589111328,0.021756703034043312,0.12314199656248093,8.994870626111151e-09,0.9999971389770508,0.45971542596817017,0.3942798674106598
data/LoveDA/img_dir/val/2610.png,0.0,0.0,0.0,0.0,0.00012818419781979173,0.9997935891151428,0.7189778089523315,0.3060854375362396,0.0,0.0,0.0,0.0,0.00012818419781979173,0.9997935891151428,0.7189778089523315,0.3060854375362396
data/LoveDA/img_dir/val/2611.png,7.62939453125e-06,1.9482204152154736e-05,1.9482204152154736e-05,4.5232718548504636e-07,1.3806806392624438e-11,0.9999980926513672,0.6271238327026367,0.39121687412261963,0.0,0.5154781937599182,0.06514584273099899,0.1600537747144699,1.3806806392624438e-11,0.9999980926513672,0.6271246671676636,0.39121606945991516
data/LoveDA/img_dir/val/2612.png,1.049041748046875e-05,0.05726147070527077,0.05743122473359108,2.911568230956618e-07,2.975353999095341e-14,1.0,0.3815095126628876,0.39974015951156616,0.0,0.8506777882575989,0.010274030268192291,0.08128547668457031,3.972931761353493e-09,1.0,0.3817984163761139,0.3995911478996277
