image_path,gt_path,pred_change_ratio,logit_change_ratio,inst_gt_sem_ratio,max_score_delta,sem_min,sem_max,sem_mean,sem_std,inst_min,inst_max,inst_mean,inst_std,dual_min,dual_max,dual_mean,dual_std,sem_acc,dual_acc,delta_acc,sem_miou,dual_miou,delta_miou,valid_pixels
data/LoveDA/img_dir/val/2567.png,data/LoveDA/ann_dir/val/2567.png,0.02714061737060547,0.08884498476982117,0.11820453405380249,1.1300830010441132e-05,3.264720208843833e-30,1.0,0.26529404520988464,0.36209121346473694,0.0,0.8597426414489746,0.06016241014003754,0.18065448105335236,5.225207560196362e-25,1.0,0.2655901312828064,0.36194929480552673,0.18956851959228516,0.17482948303222656,-0.014739036560058594,0.13525383881627304,0.12486603821096484,-0.010387800605308195,1048576
data/LoveDA/img_dir/val/2568.png,data/LoveDA/ann_dir/val/2568.png,2.956390380859375e-05,0.1584559977054596,0.15858051180839539,3.909487986675231e-06,9.667297141296473e-16,1.0,0.47843554615974426,0.42054373025894165,0.0,0.8023274540901184,0.08849211037158966,0.2083633542060852,9.667297141296473e-16,1.0,0.47875842452049255,0.4202349781990051,0.0133056640625,0.0133056640625,0.0,0.01126140834443268,0.011261498757992316,9.041355963565478e-08,1048576
data/LoveDA/img_dir/val/2569.png,data/LoveDA/ann_dir/val/2569.png,0.0,0.13095134496688843,0.13095147907733917,0.0,5.527710555952581e-08,0.9999840259552002,0.30314382910728455,0.37872251868247986,0.0,0.7889711856842041,0.03505139425396919,0.12253212183713913,5.527710555952581e-08,0.9999840259552002,0.30997487902641296,0.373826265335083,0.011023521423339844,0.011023521423339844,0.0,0.005504869087550911,0.005504869087550911,0.0,1048576
data/LoveDA/img_dir/val/2570.png,data/LoveDA/ann_dir/val/2570.png,0.0,0.0,0.0,0.0,0.0019267346942797303,0.9996651411056519,0.5619148015975952,0.30908769369125366,0.0,0.0,0.0,0.0,0.0019267346942797303,0.9996651411056519,0.5619148015975952,0.30908769369125366,0.17169475555419922,0.17169475555419922,0.0,0.06440607955804385,0.06440607955804385,0.0,1048576
data/LoveDA/img_dir/val/2571.png,data/LoveDA/ann_dir/val/2571.png,0.05428886413574219,0.12200846523046494,0.21422046422958374,5.335694368113764e-06,0.0,1.0,0.15313129127025604,0.3135371506214142,0.0,0.8810539245605469,0.024389786645770073,0.11969916522502899,2.0790555690603073e-32,1.0,0.15357008576393127,0.3135867416858673,0.3617267608642578,0.3093729019165039,-0.052353858947753906,0.076366311226058,0.06563286162358016,-0.010733449602477838,1048576
data/LoveDA/img_dir/val/2572.png,data/LoveDA/ann_dir/val/2572.png,0.0,0.1271602213382721,0.1271602213382721,0.0,4.177713890385348e-06,0.9999823570251465,0.4691370725631714,0.420856773853302,0.0,0.7031641006469727,0.013656261377036572,0.07591037452220917,3.232621747883968e-05,0.9999823570251465,0.47285279631614685,0.4170096814632416,0.019802093505859375,0.019802093505859375,0.0,0.006084154214950478,0.006084154214950478,0.0,1048576
data/LoveDA/img_dir/val/2573.png,data/LoveDA/ann_dir/val/2573.png,0.007800102233886719,0.1487031728029251,0.18517018854618073,1.3542168744606897e-05,8.645747748945352e-35,1.0,0.18049344420433044,0.32766032218933105,0.0,0.8032834529876709,0.016809560358524323,0.09085123986005783,8.645747748945352e-35,1.0,0.18168877065181732,0.327191561460495,0.37316417694091797,0.36730194091796875,-0.005862236022949219,0.08360475891409125,0.08238141048512064,-0.0012233484289706081,1048576
data/LoveDA/img_dir/val/2574.png,data/LoveDA/ann_dir/val/2574.png,0.0,0.0,0.0,0.0,8.292019629152492e-06,0.9999939203262329,0.5245739221572876,0.29895883798599243,0.0,0.0,0.0,0.0,8.292019629152492e-06,0.9999939203262329,0.5245739221572876,0.29895883798599243,0.004696846008300781,0.004696846008300781,0.0,0.0016544957770670277,0.0016544957770670277,0.0,1048576
data/LoveDA/img_dir/val/2575.png,data/LoveDA/ann_dir/val/2575.png,9.250640869140625e-05,0.05301748216152191,0.055449217557907104,4.333830474934075e-06,6.077227718026559e-18,1.0,0.3668830096721649,0.4194186329841614,0.0,0.9450753331184387,0.08194196224212646,0.18408191204071045,1.9800969197625307e-10,1.0,0.3672783672809601,0.41923126578330994,0.031106948852539062,0.031106948852539062,0.0,0.04142099469136256,0.0414209322974034,-6.23939591590239e-08,1048576
data/LoveDA/img_dir/val/2576.png,data/LoveDA/ann_dir/val/2576.png,0.00034809112548828125,0.1781921535730362,0.17844773828983307,4.024777445010841e-05,1.4660943438715638e-24,1.0,0.3903299868106842,0.39165347814559937,0.0,0.8839941620826721,0.09018398821353912,0.22996214032173157,2.7006531931303717e-19,1.0,0.3960148096084595,0.3893865644931793,0.0019636154174804688,0.0019617080688476562,-1.9073486328125e-06,0.0010489596304192835,0.0010483771006642635,-5.825297550200725e-07,1048576
data/LoveDA/img_dir/val/2577.png,data/LoveDA/ann_dir/val/2577.png,0.17395496368408203,0.0982251912355423,0.21523654460906982,2.2115060346550308e-05,2.1006053956538897e-30,0.9999997615814209,0.22836853563785553,0.36413443088531494,0.0,0.9018878936767578,0.047817960381507874,0.16301017999649048,8.708209676054309e-16,0.9999997615814209,0.22870643436908722,0.3641606867313385,0.3015871047973633,0.13858890533447266,-0.16299819946289062,0.0789626904939443,0.03788649615996233,-0.04107619433398198,1048576
data/LoveDA/img_dir/val/2578.png,data/LoveDA/ann_dir/val/2578.png,0.0,0.0,0.0,0.0,0.0708322674036026,0.9967283010482788,0.812366247177124,0.1343512088060379,0.0,0.0,0.0,0.0,0.0708322674036026,0.9967283010482788,0.812366247177124,0.1343512088060379,0.0021047592163085938,0.0021047592163085938,0.0,0.003303392750497305,0.003303392750497305,0.0,1048576
data/LoveDA/img_dir/val/2579.png,data/LoveDA/ann_dir/val/2579.png,0.0,3.3514843380544335e-05,3.365108204889111e-05,0.0,4.980206247395813e-10,0.9999954700469971,0.566748321056366,0.37582212686538696,0.0,0.6676985025405884,0.006634459365159273,0.06014532595872879,4.980206247395813e-10,0.9999954700469971,0.5667492747306824,0.37582141160964966,0.013247489929199219,0.013247489929199219,0.0,0.0033496209609196878,0.0033496209609196878,0.0,1048576
data/LoveDA/img_dir/val/2580.png,data/LoveDA/ann_dir/val/2580.png,3.4332275390625e-05,0.17716068029403687,0.17764610052108765,8.837058885546867e-06,2.395320812358104e-13,1.0,0.3285282552242279,0.3800159692764282,0.0,0.7992990612983704,0.0622415766119957,0.1413349211215973,2.5707048794364196e-13,1.0,0.33176103234291077,0.3778153955936432,0.059360504150390625,0.059372901916503906,1.239776611328125e-05,0.017313736167715376,0.01731723831121314,3.5021434977647314e-06,1048576
data/LoveDA/img_dir/val/2581.png,data/LoveDA/ann_dir/val/2581.png,2.574920654296875e-05,0.09860651940107346,0.0988539308309555,1.6757411458456772e-06,4.483534499945589e-23,1.0,0.4428529739379883,0.4038195013999939,0.0,0.8863101005554199,0.07205048203468323,0.16866596043109894,4.483534499945589e-23,1.0,0.44329705834388733,0.4035888910293579,0.014723777770996094,0.014734268188476562,1.049041748046875e-05,0.006036341002785212,0.006040510169694139,4.1691669089268316e-06,1048576
data/LoveDA/img_dir/val/2582.png,data/LoveDA/ann_dir/val/2582.png,0.019682884216308594,0.12328802049160004,0.12329170107841492,0.0010585141135379672,6.335440831631418e-18,0.9999998807907104,0.5847575664520264,0.372092604637146,0.0,0.5868538618087769,0.06665671616792679,0.1529027819633484,6.140479059638549e-16,0.9999998807907104,0.5862992405891418,0.3697815239429474,0.04530906677246094,0.04201793670654297,-0.0032911300659179688,0.02331821727005638,0.01828347445841852,-0.005034742811637859,1048576
data/LoveDA/img_dir/val/2583.png,data/LoveDA/ann_dir/val/2583.png,4.100799560546875e-05,0.012008259072899818,0.012159893289208412,2.0528268578345887e-06,1.6576086477818747e-13,0.9999997615814209,0.4182797372341156,0.39144212007522583,0.0,0.8429629802703857,0.003046932863071561,0.04694628715515137,1.9817290863866077e-10,0.9999997615814209,0.41833600401878357,0.39140376448631287,0.01714038848876953,0.01714038848876953,0.0,0.00326270759528484,0.00326270759528484,0.0,1048576
data/LoveDA/img_dir/val/2584.png,data/LoveDA/ann_dir/val/2584.png,0.0,0.0,0.0,0.0,1.4567714970326051e-05,0.9999309778213501,0.5677995681762695,0.3357376456260681,0.0,0.0,0.0,0.0,1.4567714970326051e-05,0.9999309778213501,0.5677995681762695,0.3357376456260681,0.03021526336669922,0.03021526336669922,0.0,0.025066554462232268,0.025066554462232268,0.0,1048576
data/LoveDA/img_dir/val/2585.png,data/LoveDA/ann_dir/val/2585.png,0.0001583099365234375,0.12972968816757202,0.12987451255321503,8.526457349944394e-06,6.257058808795471e-14,1.0,0.4319414496421814,0.4101555645465851,0.0,0.8889589905738831,0.05693459510803223,0.17853519320487976,6.763200568159211e-13,1.0,0.43350833654403687,0.4091700613498688,0.021758079528808594,0.02174663543701172,-1.1444091796875e-05,0.021170388594878638,0.021161641178508866,-8.747416369771915e-06,1048576
data/LoveDA/img_dir/val/2586.png,data/LoveDA/ann_dir/val/2586.png,0.0006799697875976562,0.1418880820274353,0.14243535697460175,6.986626249272376e-05,6.643551811111315e-14,1.0,0.4409710466861725,0.39328309893608093,0.0,0.9271674752235413,0.07015706598758698,0.18533115088939667,2.3044747533840226e-12,1.0,0.44265881180763245,0.3928626775741577,0.008261680603027344,0.008261680603027344,0.0,0.00645140547705846,0.006450006203583479,-1.3992734749805266e-06,1048576
data/LoveDA/img_dir/val/2587.png,data/LoveDA/ann_dir/val/2587.png,0.0,0.0,0.0,0.0,0.00018947137868963182,0.9998892545700073,0.6281280517578125,0.3796790838241577,0.0,0.0,0.0,0.0,0.00018947137868963182,0.9998892545700073,0.6281280517578125,0.3796790838241577,0.2080831527709961,0.2080831527709961,0.0,0.06882176737595067,0.06882176737595067,0.0,1048576
data/LoveDA/img_dir/val/2588.png,data/LoveDA/ann_dir/val/2588.png,9.5367431640625e-07,0.09156486392021179,0.09180805087089539,1.5521550267294515e-08,4.3509110203565626e-10,0.9999908208847046,0.3257342576980591,0.3780563473701477,0.0,0.7881879806518555,0.038128871470689774,0.151515930891037,2.1314232157010338e-08,0.9999908208847046,0.32590994238853455,0.3779520094394684,0.04026031494140625,0.04026031494140625,0.0,0.0076544343748763885,0.0076544343748763885,0.0,1048576
data/LoveDA/img_dir/val/2589.png,data/LoveDA/ann_dir/val/2589.png,2.86102294921875e-06,0.0013238362735137343,0.001353400177322328,4.774066155732726e-07,4.466271796843557e-10,0.9999994039535522,0.4895133972167969,0.42099449038505554,0.0,0.866844117641449,0.005219385493546724,0.06026193127036095,1.9691988040193564e-09,0.9999994039535522,0.48952633142471313,0.4209875762462616,0.017175674438476562,0.01717853546142578,2.86102294921875e-06,0.003969698920047927,0.003970360169173977,6.612491260495415e-07,1048576
data/LoveDA/img_dir/val/2590.png,data/LoveDA/ann_dir/val/2590.png,0.0,0.09291622042655945,0.09312412142753601,0.0,2.089838879726358e-08,0.9999992847442627,0.44736194610595703,0.3696860373020172,0.0,0.6729222536087036,0.04270691052079201,0.14235295355319977,2.572193480432361e-08,0.9999992847442627,0.4491044580936432,0.36789342761039734,0.0030450820922851562,0.0030450820922851562,0.0,0.0010934167706892763,0.0010934167706892763,0.0,1048576
data/LoveDA/img_dir/val/2591.png,data/LoveDA/ann_dir/val/2591.png,9.250640869140625e-05,0.0798330307006836,0.07991668581962585,2.7100825263914885e-06,5.535596980799085e-10,0.9999998807907104,0.4956069886684418,0.3767467141151428,0.0,0.7049485445022583,0.0503222793340683,0.12429393082857132,7.47130513900629e-07,0.9999998807907104,0.49653592705726624,0.3757772445678711,0.0035877227783203125,0.0035877227783203125,0.0,0.0021366223534355668,0.002136460300451319,-1.6205298424779718e-07,1048576
data/LoveDA/img_dir/val/2592.png,data/LoveDA/ann_dir/val/2592.png,1.1444091796875e-05,0.13567598164081573,0.13567611575126648,8.084281262199511e-07,1.2402390225929594e-10,0.9999996423721313,0.35404664278030396,0.37101051211357117,0.0,0.7909954786300659,0.02534685842692852,0.11421788483858109,1.2402390225929594e-10,0.9999996423721313,0.35736706852912903,0.36806708574295044,0.03674793243408203,0.03674793243408203,0.0,0.010979517027654503,0.010979468034244187,-4.8993410316569563e-08,1048576
data/LoveDA/img_dir/val/2593.png,data/LoveDA/ann_dir/val/2593.png,0.0,0.15906743705272675,0.15914522111415863,0.0,1.6844534100890485e-10,0.999982476234436,0.40164634585380554,0.383341908454895,0.0,0.7107175588607788,0.06350423395633698,0.15907196700572968,9.060992844922566e-09,0.999982476234436,0.4054918885231018,0.3795522451400757,0.01809406280517578,0.01809406280517578,0.0,0.0066139470514722165,0.0066139470514722165,0.0,1048576
data/LoveDA/img_dir/val/2594.png,data/LoveDA/ann_dir/val/2594.png,4.76837158203125e-06,0.10330309718847275,0.10337230563163757,7.840949365345296e-07,1.4083326727032386e-09,0.9999691247940063,0.3600984513759613,0.37514856457710266,0.0,0.8330070972442627,0.03473526984453201,0.13487128913402557,3.7193819935055217e-06,0.9999691247940063,0.3608003556728363,0.3745763897895813,0.04041290283203125,0.04041290283203125,0.0,0.007639219755092546,0.007639176401751055,-4.3353341490533215e-08,1048576
data/LoveDA/img_dir/val/2595.png,data/LoveDA/ann_dir/val/2595.png,3.814697265625e-06,0.07024683803319931,0.07080855220556259,1.0168128028453793e-07,7.93662282162072e-14,0.9999998807907104,0.44811850786209106,0.3938009738922119,0.0,0.9477387070655823,0.06814603507518768,0.16781625151634216,6.260100077204456e-11,0.9999998807907104,0.44858282804489136,0.3934487998485565,0.006648063659667969,0.006648063659667969,0.0,0.007709015264321862,0.007709015264321862,0.0,1048576
data/LoveDA/img_dir/val/2596.png,data/LoveDA/ann_dir/val/2596.png,0.0,0.0,0.0,0.0,0.01087932102382183,0.9978664517402649,0.7150583863258362,0.22884157299995422,0.0,0.0,0.0,0.0,0.01087932102382183,0.9978664517402649,0.7150583863258362,0.22884157299995422,0.12674808502197266,0.12674808502197266,0.0,0.025760501928160328,0.025760501928160328,0.0,1048576
data/LoveDA/img_dir/val/2597.png,data/LoveDA/ann_dir/val/2597.png,8.106231689453125e-05,0.18548721075057983,0.18587686121463776,2.5237582121917512e-06,1.4538292023099215e-26,1.0,0.3851516842842102,0.3576499819755554,0.0,0.9399718642234802,0.0544152557849884,0.18026046454906464,1.4538292023099215e-26,1.0,0.3863997757434845,0.3570711016654968,0.03911113739013672,0.03910255432128906,-8.58306884765625e-06,0.01069155762499856,0.010689589010895261,-1.968614103299224e-06,1048576
